FlightID,Airline,FlightNumber,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,DelayReason,Cancelled,Diverted,AircraftType,TailNumber,Distance
941093,United,9973,JFK,SEA,2024-09-01 11:54,2024-09-01 12:17,2024-09-01 16:54,2024-09-01 17:23,29,Air Traffic Control,True,False,Boeing 737,N24209,1228
1521213,Delta,3301,ORD,BOS,2024-09-01 12:45,2024-09-01 13:02,2024-09-01 15:45,2024-09-01 16:07,22,Weather,False,False,Airbus A320,N85178,1801
1368354,United,3685,ORD,MIA,2024-09-01 12:58,2024-09-01 13:21,2024-09-01 14:58,2024-09-01 14:51,-7,,False,True,Boeing 737,N52677,1610
500559,United,4922,DFW,BOS,2024-09-01 19:23,2024-09-01 19:29,2024-09-02 00:23,2024-09-02 00:52,29,Air Traffic Control,True,True,Airbus A320,N48510,206
1473686,Delta,257,ATL,BOS,2024-09-01 07:35,2024-09-01 08:04,2024-09-01 12:35,2024-09-01 12:34,-1,,False,True,Boeing 777,N22720,1760
1395508,Southwest,2766,DFW,SFO,2024-09-01 19:48,2024-09-01 20:09,2024-09-02 00:48,2024-09-02 01:12,24,Maintenance,False,False,Airbus A320,N30881,2718
134564,Delta,2597,ORD,JFK,2024-09-01 13:39,2024-09-01 13:44,2024-09-01 16:39,2024-09-01 16:38,-1,,True,True,Airbus A320,N98945,131
785252,American Airlines,3054,ORD,BOS,2024-09-01 04:27,2024-09-01 04:51,2024-09-01 08:27,2024-09-01 08:43,16,Maintenance,False,True,Boeing 777,N92023,2337
703543,Southwest,4626,LAX,SFO,2024-09-01 14:40,2024-09-01 14:54,2024-09-01 18:40,2024-09-01 18:39,-1,,True,True,Boeing 777,N78930,1472
312172,American Airlines,3541,LAX,SFO,2024-09-01 08:30,2024-09-01 08:34,2024-09-01 13:30,2024-09-01 13:27,-3,,True,True,Boeing 777,N14890,341
273752,Southwest,5322,ATL,MIA,2024-09-01 18:43,2024-09-01 19:12,2024-09-02 00:43,2024-09-02 00:53,10,Weather,False,True,Boeing 777,N75700,952
1108328,Delta,7379,ORD,MIA,2024-09-01 04:27,2024-09-01 04:51,2024-09-01 07:27,2024-09-01 07:42,15,Air Traffic Control,True,True,Boeing 737,N61808,2822
1414994,Southwest,5758,ORD,MIA,2024-09-01 19:45,2024-09-01 19:47,2024-09-02 01:45,2024-09-02 02:09,24,Maintenance,True,True,Boeing 737,N59686,1935
385077,Southwest,5401,DFW,SFO,2024-09-01 19:26,2024-09-01 19:34,2024-09-01 21:26,2024-09-01 21:48,22,Weather,True,True,Airbus A320,N26371,1126
1705444,United,8556,DFW,MIA,2024-09-01 15:02,2024-09-01 15:10,2024-09-01 17:02,2024-09-01 16:59,-3,,False,False,Boeing 737,N38043,1746
1367270,United,3495,DFW,JFK,2024-09-01 15:52,2024-09-01 15:53,2024-09-01 20:52,2024-09-01 20:52,0,,False,True,Boeing 777,N32531,565
869363,American Airlines,7630,DFW,SEA,2024-09-01 15:04,2024-09-01 15:14,2024-09-01 18:04,2024-09-01 18:23,19,Maintenance,False,False,Airbus A320,N87950,2947
1622088,Southwest,1504,JFK,MIA,2024-09-01 10:18,2024-09-01 10:35,2024-09-01 13:18,2024-09-01 13:12,-6,,False,False,Airbus A320,N15421,565
349953,United,8204,DFW,JFK,2024-09-01 14:51,2024-09-01 15:20,2024-09-01 19:51,2024-09-01 20:21,30,Air Traffic Control,True,False,Boeing 777,N14834,2942
1679254,Delta,8410,ORD,BOS,2024-09-01 04:49,2024-09-01 05:06,2024-09-01 07:49,2024-09-01 07:44,-5,,True,True,Airbus A320,N58122,2995
1371702,American Airlines,1376,DFW,SFO,2024-09-01 20:34,2024-09-01 20:51,2024-09-01 22:34,2024-09-01 23:02,28,Maintenance,False,True,Boeing 737,N40695,1887
525782,United,3620,ORD,MIA,2024-09-01 00:09,2024-09-01 00:38,2024-09-01 06:09,2024-09-01 06:15,6,Weather,False,True,Airbus A320,N67425,260
1704917,Southwest,3508,ATL,MIA,2024-09-01 04:46,2024-09-01 05:00,2024-09-01 07:46,2024-09-01 07:55,9,Weather,False,False,Airbus A320,N19812,1910
100942,Delta,1682,DFW,BOS,2024-09-01 14:46,2024-09-01 15:12,2024-09-01 20:46,2024-09-01 21:11,25,Air Traffic Control,True,False,Airbus A320,N17227,349
1099209,American Airlines,467,ORD,BOS,2024-09-01 11:36,2024-09-01 11:50,2024-09-01 14:36,2024-09-01 14:34,-2,,True,True,Boeing 777,N15227,1613
196718,American Airlines,1204,LAX,MIA,2024-09-01 16:02,2024-09-01 16:12,2024-09-01 17:02,2024-09-01 17:27,25,Maintenance,True,True,Boeing 737,N11307,1319
966910,American Airlines,9516,ATL,SEA,2024-09-01 18:34,2024-09-01 19:00,2024-09-02 00:34,2024-09-02 01:00,26,Air Traffic Control,False,False,Boeing 737,N12318,2637
1060976,Southwest,4698,ATL,JFK,2024-09-01 08:56,2024-09-01 09:15,2024-09-01 12:56,2024-09-01 12:55,-1,,True,False,Airbus A320,N59397,1365
1059754,Delta,4177,LAX,SEA,2024-09-01 18:52,2024-09-01 19:15,2024-09-01 21:52,2024-09-01 22:06,14,Air Traffic Control,False,False,Boeing 737,N15367,1861
18837,Southwest,1222,LAX,JFK,2024-09-01 01:42,2024-09-01 01:54,2024-09-01 02:42,2024-09-01 02:58,16,Weather,False,False,Boeing 777,N55610,2319
1715602,Delta,6756,ATL,SEA,2024-09-01 22:17,2024-09-01 22:23,2024-09-02 04:17,2024-09-02 04:40,23,Weather,True,True,Airbus A320,N83183,2902
671035,Delta,9991,ORD,SEA,2024-09-01 08:14,2024-09-01 08:27,2024-09-01 10:14,2024-09-01 10:09,-5,,False,True,Boeing 777,N66244,2816
839730,United,1053,ORD,SEA,2024-09-01 06:12,2024-09-01 06:24,2024-09-01 08:12,2024-09-01 08:22,10,Air Traffic Control,True,False,Airbus A320,N73325,1725
450501,Delta,5279,LAX,BOS,2024-09-01 03:54,2024-09-01 04:01,2024-09-01 08:54,2024-09-01 08:51,-3,,True,False,Boeing 737,N56881,836
222549,American Airlines,4950,ATL,BOS,2024-09-01 00:11,2024-09-01 00:33,2024-09-01 06:11,2024-09-01 06:10,-1,,False,True,Boeing 777,N93007,260
76865,United,4611,JFK,BOS,2024-09-01 19:22,2024-09-01 19:34,2024-09-02 00:22,2024-09-02 00:45,23,Weather,False,True,Airbus A320,N12383,803
246842,Southwest,1219,ATL,SFO,2024-09-01 02:45,2024-09-01 03:15,2024-09-01 04:45,2024-09-01 04:49,4,Weather,True,True,Boeing 737,N58490,323
1314665,United,9801,DFW,SEA,2024-09-01 08:09,2024-09-01 08:15,2024-09-01 11:09,2024-09-01 11:20,11,Air Traffic Control,True,True,Boeing 777,N17291,336
367880,Southwest,7589,ATL,JFK,2024-09-01 06:40,2024-09-01 07:01,2024-09-01 08:40,2024-09-01 09:01,21,Weather,False,False,Boeing 737,N69555,2525
193180,United,5630,ORD,MIA,2024-09-01 18:42,2024-09-01 19:04,2024-09-02 00:42,2024-09-02 01:00,18,Air Traffic Control,True,True,Airbus A320,N42967,2448
1375454,United,4491,ATL,BOS,2024-09-01 02:55,2024-09-01 03:01,2024-09-01 03:55,2024-09-01 04:05,10,Maintenance,False,True,Boeing 737,N56353,387
1191587,United,2872,JFK,SEA,2024-09-01 08:21,2024-09-01 08:38,2024-09-01 10:21,2024-09-01 10:11,-10,,False,False,Boeing 737,N10249,1863
318760,United,3304,JFK,MIA,2024-09-01 01:57,2024-09-01 02:07,2024-09-01 05:57,2024-09-01 06:27,30,Maintenance,True,False,Boeing 777,N89713,2035
1630013,American Airlines,1947,ATL,SFO,2024-09-01 14:53,2024-09-01 15:15,2024-09-01 17:53,2024-09-01 18:22,29,Air Traffic Control,True,False,Airbus A320,N50121,1107
1262216,American Airlines,835,ATL,SEA,2024-09-01 10:06,2024-09-01 10:30,2024-09-01 13:06,2024-09-01 13:20,14,Air Traffic Control,False,True,Airbus A320,N57674,2121
901874,Delta,4318,LAX,JFK,2024-09-01 01:05,2024-09-01 01:10,2024-09-01 06:05,2024-09-01 06:26,21,Weather,True,True,Boeing 737,N33304,2513
381084,Southwest,6377,ATL,SEA,2024-09-01 05:39,2024-09-01 05:54,2024-09-01 11:39,2024-09-01 11:41,2,Air Traffic Control,False,True,Boeing 777,N89304,1559
1077650,Delta,1707,JFK,JFK,2024-09-01 10:30,2024-09-01 10:46,2024-09-01 12:30,2024-09-01 12:27,-3,,False,False,Boeing 737,N99061,351
1444304,United,8152,ATL,JFK,2024-09-01 20:10,2024-09-01 20:19,2024-09-01 23:10,2024-09-01 23:38,28,Air Traffic Control,True,True,Airbus A320,N30626,135
807505,American Airlines,7052,JFK,BOS,2024-09-01 18:26,2024-09-01 18:34,2024-09-01 22:26,2024-09-01 22:51,25,Maintenance,False,True,Boeing 777,N67507,652
1395817,Southwest,3697,DFW,BOS,2024-09-01 12:25,2024-09-01 12:52,2024-09-01 16:25,2024-09-01 16:47,22,Maintenance,False,False,Boeing 737,N58267,294
614494,United,8284,JFK,SEA,2024-09-01 02:42,2024-09-01 02:49,2024-09-01 04:42,2024-09-01 05:04,22,Air Traffic Control,True,False,Boeing 777,N25228,1200
1013850,Delta,5503,LAX,MIA,2024-09-01 09:37,2024-09-01 09:52,2024-09-01 14:37,2024-09-01 15:01,24,Maintenance,False,True,Boeing 777,N23912,563
398214,American Airlines,1839,ORD,JFK,2024-09-01 16:32,2024-09-01 16:53,2024-09-01 22:32,2024-09-01 22:28,-4,,False,True,Airbus A320,N56832,1714
1411190,Southwest,3602,DFW,BOS,2024-09-01 01:21,2024-09-01 01:29,2024-09-01 05:21,2024-09-01 05:13,-8,,True,False,Airbus A320,N97899,1978
1485777,Delta,5877,DFW,SEA,2024-09-01 19:59,2024-09-01 20:13,2024-09-02 01:59,2024-09-02 02:23,24,Air Traffic Control,True,True,Boeing 737,N65587,736
20957,American Airlines,4697,JFK,SEA,2024-09-01 07:48,2024-09-01 08:15,2024-09-01 09:48,2024-09-01 09:56,8,Weather,True,True,Boeing 737,N14596,1520
400891,Southwest,9501,LAX,SFO,2024-09-01 17:40,2024-09-01 17:41,2024-09-01 19:40,2024-09-01 19:38,-2,,False,True,Boeing 777,N95398,1495
821336,Delta,4822,DFW,SEA,2024-09-01 02:53,2024-09-01 03:17,2024-09-01 08:53,2024-09-01 09:08,15,Maintenance,True,True,Boeing 737,N29073,542
415620,Delta,7078,DFW,BOS,2024-09-01 15:02,2024-09-01 15:27,2024-09-01 18:02,2024-09-01 18:07,5,Weather,True,False,Boeing 737,N92378,1032
1320485,Delta,7599,ATL,SFO,2024-09-01 06:56,2024-09-01 07:06,2024-09-01 12:56,2024-09-01 13:12,16,Weather,True,False,Boeing 737,N52484,1271
971466,Southwest,2675,LAX,BOS,2024-09-01 01:59,2024-09-01 02:03,2024-09-01 03:59,2024-09-01 04:16,17,Weather,True,True,Airbus A320,N41894,124
490594,United,582,ATL,JFK,2024-09-01 08:36,2024-09-01 08:49,2024-09-01 11:36,2024-09-01 12:03,27,Air Traffic Control,False,False,Boeing 737,N26586,540
113652,United,7320,JFK,SFO,2024-09-01 04:06,2024-09-01 04:25,2024-09-01 06:06,2024-09-01 06:31,25,Air Traffic Control,True,True,Boeing 777,N89209,2218
987701,Southwest,2515,LAX,JFK,2024-09-01 04:43,2024-09-01 04:57,2024-09-01 06:43,2024-09-01 07:08,25,Weather,True,False,Airbus A320,N51383,2955
656097,American Airlines,5017,ATL,SFO,2024-09-01 23:55,2024-09-02 00:20,2024-09-02 03:55,2024-09-02 04:21,26,Maintenance,True,True,Airbus A320,N50238,380
456395,United,217,JFK,BOS,2024-09-01 19:54,2024-09-01 20:01,2024-09-01 20:54,2024-09-01 21:02,8,Weather,True,False,Boeing 777,N30227,1019
1221770,American Airlines,7557,ATL,JFK,2024-09-01 01:34,2024-09-01 01:35,2024-09-01 04:34,2024-09-01 04:30,-4,,True,True,Airbus A320,N48701,1157
439250,Delta,597,DFW,JFK,2024-09-01 21:37,2024-09-01 22:05,2024-09-01 23:37,2024-09-01 23:27,-10,,True,True,Airbus A320,N94056,1147
352695,Southwest,7222,JFK,SFO,2024-09-01 06:17,2024-09-01 06:24,2024-09-01 10:17,2024-09-01 10:16,-1,,True,True,Airbus A320,N82240,2454
1640516,United,5953,JFK,JFK,2024-09-01 17:12,2024-09-01 17:24,2024-09-01 21:12,2024-09-01 21:16,4,Maintenance,False,True,Boeing 777,N22304,921
1743820,American Airlines,6773,ORD,BOS,2024-09-01 13:40,2024-09-01 13:59,2024-09-01 17:40,2024-09-01 18:09,29,Air Traffic Control,True,True,Boeing 777,N13338,1502
1688352,Delta,6909,LAX,SEA,2024-09-01 00:02,2024-09-01 00:05,2024-09-01 04:02,2024-09-01 04:16,14,Air Traffic Control,True,False,Airbus A320,N45070,1515
1474499,United,3495,ATL,MIA,2024-09-01 08:52,2024-09-01 09:01,2024-09-01 11:52,2024-09-01 11:50,-2,,True,True,Boeing 737,N65548,1819
846815,Delta,5948,DFW,SEA,2024-09-01 09:00,2024-09-01 09:08,2024-09-01 14:00,2024-09-01 14:22,22,Maintenance,False,False,Boeing 777,N14814,119
941765,American Airlines,7061,ORD,JFK,2024-09-01 05:16,2024-09-01 05:22,2024-09-01 10:16,2024-09-01 10:23,7,Weather,True,False,Boeing 737,N76496,2882
762121,Southwest,8723,DFW,BOS,2024-09-01 07:40,2024-09-01 07:43,2024-09-01 12:40,2024-09-01 12:59,19,Maintenance,False,False,Boeing 737,N12756,2407
879882,United,3855,DFW,JFK,2024-09-01 21:00,2024-09-01 21:21,2024-09-01 23:00,2024-09-01 23:05,5,Air Traffic Control,False,False,Boeing 777,N22896,1732
1267797,United,7244,DFW,BOS,2024-09-01 16:17,2024-09-01 16:43,2024-09-01 21:17,2024-09-01 21:38,21,Air Traffic Control,True,False,Boeing 737,N70061,276
592879,United,6335,ORD,MIA,2024-09-01 01:54,2024-09-01 02:11,2024-09-01 06:54,2024-09-01 07:17,23,Maintenance,False,True,Boeing 777,N69947,1994
585232,Delta,6752,JFK,MIA,2024-09-01 22:05,2024-09-01 22:06,2024-09-02 04:05,2024-09-02 03:59,-6,,False,True,Airbus A320,N38715,1227
1687973,Delta,6232,ORD,JFK,2024-09-01 06:22,2024-09-01 06:40,2024-09-01 10:22,2024-09-01 10:40,18,Weather,True,True,Boeing 737,N97676,1264
196476,Delta,2273,ATL,SFO,2024-09-01 00:14,2024-09-01 00:14,2024-09-01 02:14,2024-09-01 02:34,20,Weather,True,False,Boeing 777,N31768,219
1015663,American Airlines,9135,ORD,SFO,2024-09-01 22:08,2024-09-01 22:14,2024-09-02 01:08,2024-09-02 01:27,19,Air Traffic Control,False,False,Airbus A320,N45801,1810
1358170,American Airlines,5036,ORD,MIA,2024-09-01 22:43,2024-09-01 23:04,2024-09-02 00:43,2024-09-02 00:37,-6,,False,False,Boeing 737,N16594,794
1615770,United,1518,ATL,BOS,2024-09-01 16:41,2024-09-01 16:56,2024-09-01 20:41,2024-09-01 21:11,30,Weather,False,False,Boeing 777,N67707,2756
1221424,American Airlines,1674,ORD,BOS,2024-09-01 18:11,2024-09-01 18:16,2024-09-02 00:11,2024-09-02 00:05,-6,,True,True,Boeing 737,N45663,1917
1592897,Delta,2121,DFW,SEA,2024-09-01 06:10,2024-09-01 06:29,2024-09-01 09:10,2024-09-01 09:20,10,Weather,False,True,Airbus A320,N98386,1627
1699917,American Airlines,6122,DFW,JFK,2024-09-01 17:55,2024-09-01 18:22,2024-09-01 20:55,2024-09-01 21:06,11,Weather,False,False,Airbus A320,N17165,647
191735,Delta,1186,ORD,JFK,2024-09-01 19:19,2024-09-01 19:37,2024-09-02 00:19,2024-09-02 00:43,24,Weather,False,True,Boeing 737,N91211,2909
270496,United,9538,JFK,JFK,2024-09-01 20:24,2024-09-01 20:50,2024-09-02 01:24,2024-09-02 01:37,13,Maintenance,False,True,Airbus A320,N61695,2272
1241815,United,5868,LAX,SEA,2024-09-01 22:20,2024-09-01 22:21,2024-09-02 00:20,2024-09-02 00:27,7,Maintenance,True,True,Airbus A320,N54197,702
75221,Delta,2797,ATL,SFO,2024-09-01 16:30,2024-09-01 16:52,2024-09-01 18:30,2024-09-01 18:43,13,Weather,False,False,Airbus A320,N80128,999
1445359,Southwest,4274,DFW,BOS,2024-09-01 19:51,2024-09-01 20:02,2024-09-01 21:51,2024-09-01 21:58,7,Air Traffic Control,True,True,Boeing 777,N43115,2768
922295,American Airlines,877,DFW,BOS,2024-09-01 22:01,2024-09-01 22:15,2024-09-01 23:01,2024-09-01 23:06,5,Air Traffic Control,False,True,Airbus A320,N97716,1439
734466,United,3665,JFK,JFK,2024-09-01 14:21,2024-09-01 14:31,2024-09-01 18:21,2024-09-01 18:44,23,Maintenance,False,True,Airbus A320,N33274,561
1497276,Southwest,6938,LAX,BOS,2024-09-01 15:20,2024-09-01 15:37,2024-09-01 20:20,2024-09-01 20:38,18,Air Traffic Control,True,True,Boeing 777,N52290,858
503703,Southwest,629,DFW,BOS,2024-09-01 05:58,2024-09-01 06:02,2024-09-01 11:58,2024-09-01 11:49,-9,,False,True,Boeing 737,N66895,1166
870927,American Airlines,3703,ORD,JFK,2024-09-01 15:23,2024-09-01 15:24,2024-09-01 16:23,2024-09-01 16:20,-3,,False,True,Boeing 777,N76105,2047
268099,United,9675,JFK,BOS,2024-09-01 15:57,2024-09-01 16:11,2024-09-01 20:57,2024-09-01 21:05,8,Air Traffic Control,True,False,Airbus A320,N84828,335
427895,Southwest,1246,LAX,MIA,2024-09-01 02:23,2024-09-01 02:27,2024-09-01 06:23,2024-09-01 06:18,-5,,True,False,Boeing 737,N85640,1877
858326,United,3062,ATL,JFK,2024-09-01 04:28,2024-09-01 04:51,2024-09-01 08:28,2024-09-01 08:58,30,Air Traffic Control,True,False,Boeing 777,N60657,428
1132024,Delta,639,JFK,JFK,2024-09-01 17:08,2024-09-01 17:33,2024-09-01 18:08,2024-09-01 18:01,-7,,False,False,Boeing 777,N89551,2177
827475,Delta,5202,DFW,MIA,2024-09-01 10:12,2024-09-01 10:25,2024-09-01 14:12,2024-09-01 14:32,20,Maintenance,True,False,Boeing 777,N64426,1064
1097071,Southwest,4153,JFK,JFK,2024-09-01 14:54,2024-09-01 14:54,2024-09-01 16:54,2024-09-01 16:59,5,Maintenance,True,True,Boeing 777,N75049,1211
1444574,United,3135,ATL,BOS,2024-09-01 07:39,2024-09-01 07:44,2024-09-01 09:39,2024-09-01 10:00,21,Maintenance,True,False,Boeing 777,N42812,158
627321,United,4643,LAX,SEA,2024-09-01 01:03,2024-09-01 01:07,2024-09-01 05:03,2024-09-01 05:02,-1,,True,True,Boeing 777,N27677,940
1332122,Southwest,9317,ATL,BOS,2024-09-01 02:38,2024-09-01 03:08,2024-09-01 03:38,2024-09-01 03:37,-1,,True,True,Boeing 777,N89574,854
1576488,Delta,937,JFK,MIA,2024-09-01 05:55,2024-09-01 05:59,2024-09-01 08:55,2024-09-01 09:24,29,Weather,False,False,Boeing 777,N91203,1747
556560,Southwest,8518,LAX,BOS,2024-09-01 22:56,2024-09-01 23:05,2024-09-02 02:56,2024-09-02 03:01,5,Air Traffic Control,True,True,Airbus A320,N94448,231
829148,American Airlines,6589,ORD,SFO,2024-09-01 08:55,2024-09-01 09:21,2024-09-01 13:55,2024-09-01 13:47,-8,,False,False,Airbus A320,N75035,2772
1101064,United,7120,JFK,SEA,2024-09-01 13:21,2024-09-01 13:49,2024-09-01 15:21,2024-09-01 15:48,27,Air Traffic Control,False,False,Airbus A320,N24946,1652
546949,American Airlines,4712,ORD,BOS,2024-09-01 07:40,2024-09-01 08:10,2024-09-01 13:40,2024-09-01 13:35,-5,,True,False,Boeing 737,N90328,727
367427,Delta,3646,DFW,MIA,2024-09-01 20:00,2024-09-01 20:13,2024-09-02 00:00,2024-09-02 00:23,23,Air Traffic Control,True,False,Airbus A320,N47375,1681
1001044,United,2248,DFW,JFK,2024-09-01 08:17,2024-09-01 08:29,2024-09-01 11:17,2024-09-01 11:43,26,Weather,True,False,Boeing 737,N32546,2422
984943,Southwest,9980,LAX,SEA,2024-09-01 12:04,2024-09-01 12:28,2024-09-01 18:04,2024-09-01 18:24,20,Maintenance,True,True,Boeing 737,N26702,1606
1020620,Southwest,5246,LAX,JFK,2024-09-01 01:12,2024-09-01 01:12,2024-09-01 03:12,2024-09-01 03:02,-10,,True,False,Boeing 737,N67744,1220
31631,United,4140,ATL,SEA,2024-09-01 11:47,2024-09-01 12:08,2024-09-01 13:47,2024-09-01 13:58,11,Weather,False,True,Airbus A320,N35481,390
72486,American Airlines,7146,LAX,JFK,2024-09-01 09:22,2024-09-01 09:46,2024-09-01 15:22,2024-09-01 15:26,4,Maintenance,False,True,Boeing 737,N41049,1512
586899,United,5826,JFK,BOS,2024-09-01 16:17,2024-09-01 16:34,2024-09-01 18:17,2024-09-01 18:25,8,Maintenance,True,False,Airbus A320,N83540,2749
77494,Southwest,232,JFK,BOS,2024-09-01 11:39,2024-09-01 11:43,2024-09-01 17:39,2024-09-01 17:43,4,Weather,False,False,Boeing 737,N61519,981
345530,American Airlines,1122,DFW,MIA,2024-09-01 10:47,2024-09-01 11:02,2024-09-01 13:47,2024-09-01 13:50,3,Weather,False,False,Boeing 737,N27529,861
596852,United,8188,DFW,MIA,2024-09-01 17:29,2024-09-01 17:40,2024-09-01 23:29,2024-09-01 23:25,-4,,False,False,Boeing 737,N46354,2301
1724919,United,4680,ORD,MIA,2024-09-01 08:36,2024-09-01 08:37,2024-09-01 11:36,2024-09-01 11:31,-5,,True,True,Boeing 777,N83989,1042
599990,Southwest,5124,LAX,BOS,2024-09-01 01:07,2024-09-01 01:23,2024-09-01 04:07,2024-09-01 04:10,3,Weather,False,False,Airbus A320,N34550,219
1321572,Delta,1240,LAX,BOS,2024-09-01 01:36,2024-09-01 01:59,2024-09-01 07:36,2024-09-01 07:36,0,,True,True,Boeing 737,N92897,2490
436674,American Airlines,922,ATL,BOS,2024-09-01 12:59,2024-09-01 13:29,2024-09-01 17:59,2024-09-01 18:08,9,Weather,True,True,Boeing 737,N28974,2649
331121,Delta,5522,ORD,SFO,2024-09-01 11:23,2024-09-01 11:24,2024-09-01 13:23,2024-09-01 13:19,-4,,True,True,Boeing 737,N75166,1014
120665,United,3651,ORD,JFK,2024-09-01 00:29,2024-09-01 00:54,2024-09-01 06:29,2024-09-01 06:40,11,Maintenance,False,False,Airbus A320,N59937,1507
1641273,Delta,8021,ORD,BOS,2024-09-01 20:00,2024-09-01 20:24,2024-09-02 00:00,2024-09-02 00:03,3,Air Traffic Control,False,True,Boeing 737,N62581,1882
272608,Southwest,1788,ATL,SFO,2024-09-01 13:10,2024-09-01 13:12,2024-09-01 19:10,2024-09-01 19:34,24,Air Traffic Control,True,True,Boeing 777,N54450,1052
721360,Delta,5723,LAX,SFO,2024-09-01 10:45,2024-09-01 10:47,2024-09-01 11:45,2024-09-01 12:12,27,Weather,True,True,Boeing 737,N93735,156
1325051,American Airlines,205,ATL,BOS,2024-09-01 03:01,2024-09-01 03:28,2024-09-01 06:01,2024-09-01 06:06,5,Maintenance,False,True,Boeing 737,N59959,2094
704182,Delta,9287,ATL,SEA,2024-09-01 14:03,2024-09-01 14:07,2024-09-01 20:03,2024-09-01 20:08,5,Weather,True,True,Boeing 777,N10938,1251
482053,United,720,JFK,JFK,2024-09-01 07:28,2024-09-01 07:37,2024-09-01 11:28,2024-09-01 11:22,-6,,False,False,Boeing 737,N16321,659
1515839,United,6261,DFW,BOS,2024-09-01 22:50,2024-09-01 23:09,2024-09-01 23:50,2024-09-02 00:11,21,Maintenance,False,True,Boeing 737,N75577,2161
158953,United,1704,LAX,JFK,2024-09-01 13:54,2024-09-01 14:05,2024-09-01 17:54,2024-09-01 17:51,-3,,True,True,Airbus A320,N34826,2903
1736443,Delta,2978,ATL,MIA,2024-09-01 22:30,2024-09-01 22:43,2024-09-02 04:30,2024-09-02 04:47,17,Maintenance,False,True,Airbus A320,N33149,464
1709210,American Airlines,2244,ORD,SFO,2024-09-01 04:34,2024-09-01 04:34,2024-09-01 06:34,2024-09-01 06:32,-2,,True,False,Boeing 777,N46939,1402
1026863,Delta,6992,DFW,MIA,2024-09-01 17:19,2024-09-01 17:20,2024-09-01 21:19,2024-09-01 21:24,5,Weather,False,False,Boeing 777,N73340,1850
1319469,United,9906,JFK,SFO,2024-09-01 22:07,2024-09-01 22:29,2024-09-02 03:07,2024-09-02 03:02,-5,,False,False,Airbus A320,N99506,1300
1710828,Southwest,9361,ORD,MIA,2024-09-01 06:41,2024-09-01 07:08,2024-09-01 11:41,2024-09-01 11:44,3,Air Traffic Control,False,True,Airbus A320,N60622,1051
1224902,United,606,LAX,MIA,2024-09-01 19:23,2024-09-01 19:50,2024-09-01 20:23,2024-09-01 20:50,27,Maintenance,True,True,Boeing 737,N84701,2669
1546259,Southwest,8873,DFW,SFO,2024-09-01 23:24,2024-09-01 23:39,2024-09-02 00:24,2024-09-02 00:29,5,Maintenance,False,False,Boeing 777,N58605,2234
728399,United,5422,DFW,MIA,2024-09-01 13:34,2024-09-01 13:50,2024-09-01 16:34,2024-09-01 16:24,-10,,True,True,Boeing 777,N54339,771
1381891,Delta,9532,JFK,BOS,2024-09-01 06:15,2024-09-01 06:18,2024-09-01 10:15,2024-09-01 10:42,27,Weather,True,True,Airbus A320,N44365,1812
1057904,American Airlines,8251,ATL,SEA,2024-09-01 23:39,2024-09-01 23:57,2024-09-02 03:39,2024-09-02 03:39,0,,False,False,Boeing 777,N39174,2338
732962,Southwest,4252,DFW,BOS,2024-09-01 08:12,2024-09-01 08:18,2024-09-01 13:12,2024-09-01 13:16,4,Maintenance,False,False,Boeing 777,N14166,349
845118,American Airlines,4130,JFK,BOS,2024-09-01 00:22,2024-09-01 00:40,2024-09-01 01:22,2024-09-01 01:25,3,Weather,True,False,Boeing 777,N68707,2778
1732820,United,6316,JFK,BOS,2024-09-01 22:13,2024-09-01 22:25,2024-09-01 23:13,2024-09-01 23:22,9,Maintenance,True,True,Boeing 777,N54561,1058
253922,United,489,JFK,SFO,2024-09-01 10:36,2024-09-01 10:37,2024-09-01 14:36,2024-09-01 14:34,-2,,True,True,Airbus A320,N80105,1621
1119143,Delta,2437,ATL,JFK,2024-09-01 10:37,2024-09-01 10:48,2024-09-01 13:37,2024-09-01 13:34,-3,,False,False,Boeing 777,N41924,1703
